Country Code,Year,GDP
CMR,1982,6611255018.23915
COD,1982,13651667371.1676
COG,1982,2160640566.53953
COL,1982,38968039721.748
COM,1982,184008995.643686
CPV,1982,140630758.594899
CRI,1982,2606621255.01581
CSS,1982,16517827316.8801
CUB,1982,20953510235.2941
CUW,1982,
CYM,1982,
CYP,1982,2159242416.76942
CZE,1982,
DEU,1982,776576439106.956
DJI,1982,
DMA,1982,89527576.6666667
DNK,1982,60412844678.604
DOM,1982,8267400000.0
DZA,1982,45207088715.6483
EAP,1982,419619343470.517
EAR,1982,1406082282665.24
EAS,1982,1958426788902.06
ECA,1982,
ECS,1982,3928682114454.98
ECU,1982,19929853574.6095
EGY,1982,27655172413.7931
EMU,1982,2492657158208.36
ERI,1982,
ESP,1982,195996754505.528
EST,1982,
ETH,1982,7707678019.32367
EUU,1982,2777476760501.85
FCS,1982,399139448761.054
FIN,1982,52797582336.2526
FJI,1982,1194122694.12269
FRA,1982,584877732308.614
FRO,1982,
FSM,1982,
GAB,1982,3618007844.44908
GBR,1982,515048916841.37
GEO,1982,
GHA,1982,4035994397.7591
GIB,1982,
GIN,1982,
GMB,1982,216051495.959817
GNB,1982,165523634.503718
GNQ,1982,44294647.733479
GRC,1982,54617989795.9184
GRD,1982,125435590.0
GRL,1982,402405069.367769
GTM,1982,8716999700.0
GUM,1982,
GUY,1982,482000000.0
HIC,1982,8982298086329.5
HKG,1982,32291306281.8168
HND,1982,4266503525.61051
HPC,1982,107903741076.18
HRV,1982,
HTI,1982,1474200000.0
HUN,1982,
IBD,1982,2462841769761.82
IBT,1982,2856823225938.29
IDA,1982,387866230460.841
IDB,1982,222135455967.805
IDN,1982,90158449307.2327
IDX,1982,155367986288.667
IMN,1982,
IND,1982,200715145360.918
INX,1982,
IRL,1982,21478119830.0917
IRN,1982,125948756439.485
IRQ,1982,42382333333.3333
ISL,1982,3206626563.57527
ISR,1982,
ITA,1982,427272645669.291
JAM,1982,3293533288.42483
JOR,1982,4680567375.88653
JPN,1982,1134518001884.56
KAZ,1982,
KEN,1982,6431579357.31256
KGZ,1982,
KHM,1982,
KIR,1982,40572066.1324678
KNA,1982,86022222.2222222
KOR,1982,78358866334.7376
KWT,1982,21577977770.059
LAC,1982,705601393158.757
LAO,1982,
LBN,1982,
LBR,1982,
LBY,1982,
LCA,1982,183333333.333333
LCN,1982,839696390095.132
LDC,1982,111308573050.592
LIC,1982,90495269158.2697
LIE,1982,522090331.478107
LKA,1982,4768765016.81884
LMC,1982,865373581000.02
LMY,1982,2703774825700.35
LSO,1982,348746822.619267
LTE,1982,1390632287709.8
LTU,1982,
LUX,1982,4764549708.635
LVA,1982,
MAC,1982,1142503774.61531
MAF,1982,
MAR,1982,17692341358.1272
MCO,1982,1143229071.83219
MDA,1982,
MDG,1982,4784977348.97042
MDV,1982,47935843.7935844
MEA,1982,622716707568.811
MEX,1982,184609157801.418
MHL,1982,34918000.0
MIC,1982,2619280057101.69
MKD,1982,
MLI,1982,1333754034.23489
MLT,1982,1234518125.0
MMR,1982,
MNA,1982,
MNE,1982,
MNG,1982,2552401933.33333
MNP,1982,
MOZ,1982,
MRT,1982,1108776010.25575
MUS,1982,1078408829.616
MWI,1982,1180104216.01137
MYS,1982,26804401815.5348
NAC,1982,3658081025119.14
NAM,1982,2118741468.84323
NCL,1982,904619629.797268
NER,1982,2017611927.4037
NGA,1982,142769363313.375
NIC,1982,2465165179.69565
NLD,1982,158479527935.958
NOR,1982,62647195537.6511
NPL,1982,2395429852.43076
NRU,1982,
NZL,1982,24164603058.9949
OED,1982,8866239697477.07
OMN,1982,7554719455.70353
OSS,1982,35576359422.227
PAK,1982,30725971563.981
PAN,1982,5769767900.0
PER,1982,21793496819.3379
PHL,1982,37140163934.4262
PLW,1982,
PNG,1982,2368584969.53284
POL,1982,
PRE,1982,290152995652.429
PRI,1982,16764200000.0
PRK,1982,
PRT,1982,30527754793.1382
PRY,1982,5419411764.70588
PSE,1982,
PSS,1982,1973921703.11529
PST,1982,8588187250289.12
PYF,1982,1286462642.63697
QAT,1982,7596703214.28571
ROU,1982,
RUS,1982,
RWA,1982,1407242640.23211
SAS,1982,258869184632.769
SAU,1982,153238991868.875
SDN,1982,9240000000.0
SEN,1982,4013950868.45946
SGP,1982,16084252378.473
SLB,1982,192565132.324168
SLE,1982,1295361885.92419
SLV,1982,3399189100.0
SMR,1982,
SOM,1982,774419569.699066
SRB,1982,
SSA,1982,341915306747.648
SSD,1982,
SSF,1982,342057618819.621
SST,1982,54420715525.471
STP,1982,
SUR,1982,915000000.0
SVK,1982,
SVN,1982,
SWE,1982,114380557730.876
SWZ,1982,537575980.843618
SXM,1982,
SYC,1982,147912069.76575
SYR,1982,16298905397.0701
TCA,1982,
TCD,1982,834369860.427292
TEA,1982,418757477176.597
TEC,1982,
TGO,1982,821651918.724626
THA,1982,36589797857.4006
TJK,1982,
TKM,1982,
TLA,1982,795280130645.606
TLS,1982,
TMN,1982,
TON,1982,62068161.0711025
TSA,1982,258869184632.769
TSS,1982,342057618819.621
TTO,1982,8140416666.66667
TUN,1982,8133401049.60217
TUR,1982,64546332580.7583
TUV,1982,
TZA,1982,
UGA,1982,2177500000.0
UKR,1982,
UMC,1982,1723063668772.51
URY,1982,9178802162.6616
USA,1982,3343789000000.0
UZB,1982,
VCT,1982,113759203.333333
VEN,1982,67736744186.0465
VGB,1982,
VIR,1982,
VNM,1982,
VUT,1982,114501912.522867
WLD,1982,11583465922802.5
WSM,1982,121221651.619316
XKX,1982,
YEM,1982,
ZAF,1982,78423059789.8803
ZMB,1982,3994777777.77778
ZWE,1982,8539700700.0
ABW,1983,
AFE,1983,159582339117.27
AFG,1983,
AFW,1983,138155586596.237
AGO,1983,5787823808.69565
ALB,1983,
AND,1983,327861832.946636
ARB,1983,419648589604.026
ARE,1983,42803323345.1376
ARG,1983,103979106777.911
ARM,1983,
ASM,1983,
ATG,1983,182144092.962963
AUS,1983,177030416471.689
AUT,1983,72121016546.6524
AZE,1983,
BDI,1983,1082926304.46477
BEL,1983,87184239053.2544
BEN,1983,1095348302.91865
BFA,1983,1600278756.43589
BGD,1983,17609048821.5488
BGR,1983,16563666666.6667
BHR,1983,3735106382.97872
BHS,1983,1732800000.0
BIH,1983,
BLR,1983,
BLZ,1983,192103185.955321
BMU,1983,889400000.0
BOL,1983,5422440961.87886
BRA,1983,203304515490.795
BRB,1983,1236016506.73694
BRN,1983,3844723142.45149
BTN,1983,156687192.064642
BWA,1983,1172258182.14969
CAF,1983,658679394.907969
CAN,1983,340547711781.889
CEB,1983,
CHE,1983,114730757467.486
CHI,1983,
CHL,1983,20355959237.2128
CHN,1983,230686747153.257
CIV,1983,6838185418.53642
CMR,1983,6870200658.94097
COD,1983,11006712650.4481
COG,1983,2097274289.61527
COL,1983,38729822781.5997
COM,1983,191621958.375365
CPV,1983,138476239.366792
CRI,1983,3146770103.81027
CSS,1983,16735576444.1244
CUB,1983,22204940512.2235
CUW,1983,
CYM,1983,
CYP,1983,2160364071.19021
CZE,1983,
DEU,1983,770684323247.798
DJI,1983,
DMA,1983,98665191.4814815
DNK,1983,60644782176.0525
DOM,1983,9220600000.0
DZA,1983,48801369800.3675
EAP,1983,440304530639.417
EAR,1983,1415643058861.73
EAS,1983,2084611550423.46
ECA,1983,
ECS,1983,3811247440150.2
ECU,1983,17152483214.3536
EGY,1983,30966239813.7369
EMU,1983,2431770092845.08
ERI,1983,
ESP,1983,170951185614.849
EST,1983,
ETH,1983,8567890821.25604
EUU,1983,2702168573595.59
FCS,1983,338991622241.241
FIN,1983,50973526900.0854
FJI,1983,1123107276.30285
FRA,1983,559869179791.72
FRO,1983,
FSM,1983,106500000.0
GAB,1983,3391275731.31859
GBR,1983,489618008185.539
GEO,1983,
GHA,1983,4057275042.82903
GIB,1983,
GIN,1983,
GMB,1983,213446562.57106
GNB,1983,163577538.326314
GNQ,1983,44442456.94764
GRC,1983,49428873839.0093
GRD,1983,131803552.222222
GRL,1983,416183706.943685
GTM,1983,9050000400.0
GUM,1983,
GUY,1983,489333333.333333
HIC,1983,9274371365636.73
HKG,1983,29907091339.5364
HND,1983,4476697184.85981
HPC,1983,102409038958.413
HRV,1983,
HTI,1983,1623600000.0
HUN,1983,
IBD,1983,2428459083254.76
IBT,1983,2752717167677.11
IDA,1983,323923006446.413
IDB,1983,168565377618.367
IDN,1983,81052283404.6102
IDX,1983,149604667149.613
IMN,1983,
IND,1983,218262273410.099
INX,1983,
IRL,1983,20769303122.2472
IRN,1983,156365156618.241
IRQ,1983,40712903225.8064
ISL,1983,2765950295.45784
ISR,1983,
ITA,1983,443042373788.883
JAM,1983,3619294120.69144
JOR,1983,4920407601.21179
JPN,1983,1243323592058.83
KAZ,1983,
KEN,1983,5979198463.83025
KGZ,1983,
KHM,1983,
KIR,1983,37837837.8378378
KNA,1983,86874074.0740741
KOR,1983,87760360941.0248
KWT,1983,20869434305.3173
LAC,1983,615396486386.251
LAO,1983,
LBN,1983,
LBR,1983,
LBY,1983,
LCA,1983,197037037.037037
LCN,1983,740176617237.994
LDC,1983,104772162204.878
LIC,1983,87472280164.8477
LIE,1983,524034109.856605
LKA,1983,5167913302.16745
LMC,1983,855544719095.632
LMY,1983,2615126371281.23
LSO,1983,386699308.859169
LTE,1983,1284962677457.87
LTU,1983,
LUX,1983,4683697830.37475
LVA,1983,
MAC,1983,1133008225.93178
MAF,1983,
MAR,1983,16251460689.3254
MCO,1983,1092551781.03673
MDA,1983,
MDG,1983,4686457013.0577
MDV,1983,57829787.2340426
MEA,1983,630517069036.425
MEX,1983,156159198584.513
MHL,1983,41749000.0
MIC,1983,2533456427663.5
MKD,1983,
MLI,1983,1297765448.50498
MLT,1983,1165771369.00625
MMR,1983,
MNA,1983,
MNE,1983,
MNG,1983,2725736633.33333
MNP,1983,
MOZ,1983,
MRT,1983,1165170625.65959
MUS,1983,1090276947.25872
MWI,1983,1223186840.31324
MYS,1983,30346788437.5135
NAC,1983,3975475111781.89
NAM,1983,2297400687.57457
NCL,1983,823832940.450511
NER,1983,1803099731.54257
NGA,1983,97094911790.6948
NIC,1983,2743341724.08333
NLD,1983,153445465987.182
NOR,1983,61627240831.0948
NPL,1983,2447174803.37791
NRU,1983,
NZL,1983,24309279705.5731
OED,1983,9156294586804.0
OMN,1983,7932541690.79328
OSS,1983,33607904190.9534
PAK,1983,28691889763.7795
PAN,1983,5923755900.0
PER,1983,17345624453.6916
PHL,1983,33212180658.1659
PLW,1983,
PNG,1983,2562492524.81761
POL,1983,
PRE,1983,231378304075.932
PRI,1983,17276600000.0
PRK,1983,
PRT,1983,27239650741.9472
PRY,1983,5673248726.18009
PSE,1983,
PSS,1983,1877389501.48737
PST,1983,8912666875066.77
PYF,1983,1335895286.3918
QAT,1983,6467582307.69231
ROU,1983,
RUS,1983,
RWA,1983,1479688125.8852
SAS,1983,274032732754.838
SAU,1983,129171602025.147
SDN,1983,8230153846.15385
SEN,1983,3569356462.07896
SGP,1983,17784112149.5327
SLB,1983,181090022.636253
SLE,1983,995104305.347075
SLV,1983,3506347800.0
SMR,1983,
SOM,1983,733901365.935354
SRB,1983,
SSA,1983,297838775210.588
SSD,1983,
SSF,1983,297981105081.574
SST,1983,52648964995.4464
STP,1983,
SUR,1983,883500000.0
SVK,1983,
SVN,1983,
SWE,1983,105014356666.797
SWZ,1983,555336145.767884
SXM,1983,
SYC,1983,146712850.509248
SYR,1983,17589184556.6946
TCA,1983,
TCD,1983,832415805.956327
TEA,1983,439400178540.488
TEC,1983,
TGO,1983,765746590.616849
THA,1983,40042826244.2337
TJK,1983,
TKM,1983,
TLA,1983,694238833604.045
TLS,1983,
TMN,1983,
TON,1983,60863963.963964
TSA,1983,274032732754.838
TSS,1983,297981105081.574
TTO,1983,7763750000.0
TUN,1983,8350176782.55746
TUR,1983,61678280115.4987
TUV,1983,
TZA,1983,
UGA,1983,2240333333.33333
UKR,1983,
UMC,1983,1640642069608.47
URY,1983,5102281255.99986
USA,1983,3634038000000.0
UZB,1983,
VCT,1983,122255349.62963
VEN,1983,67556279069.7674
VGB,1983,
VIR,1983,
VNM,1983,
VUT,1983,117389554.191406
WLD,1983,11815032021890.3
WSM,1983,111862823.574979
XKX,1983,
YEM,1983,
ZAF,1983,87415851375.5347
ZMB,1983,3216307692.30769
ZWE,1983,7764067000.0
ABW,1984,
AFE,1984,145861804640.118
AFG,1984,
AFW,1984,114296077828.18
AGO,1984,6135166254.2408
ALB,1984,1857338011.85488
AND,1984,330070689.298282
ARB,1984,425664869894.731
ARE,1984,41807954235.903
ARG,1984,79092001998.032
ARM,1984,
ASM,1984,
ATG,1984,208372846.296296
AUS,1984,193242166274.226
AUT,1984,67985344886.8716
AZE,1984,
BDI,1984,987143931.166987
BEL,1984,83349530159.1734
BEN,1984,1051133927.00009
BFA,1984,1459880018.54646
BGD,1984,18920840000.0
BGR,1984,17594944444.4444
BHR,1984,3905585106.38298
BHS,1984,2041100000.0
BIH,1984,
BLR,1984,
BLZ,1984,214381949.019381
BMU,1984,985699968.0
BOL,1984,6169501037.97622
BRA,1984,209023912696.839
BRB,1984,1346890071.09829
BRN,1984,3782523088.4628
BTN,1984,160459970.534683
BWA,1984,1240796364.75662
CAF,1984,637820620.670195
CAN,1984,355372558103.621
CEB,1984,
CHE,1984,109547355832.66
CHI,1984,
CHL,1984,19622527479.6913
CHN,1984,259946510957.143
CIV,1984,6841638714.5454
CMR,1984,7311937457.41855
COD,1984,7857729193.20343
COG,1984,2193581366.40726
COL,1984,38253120737.9671
COM,1984,184697209.997414
CPV,1984,132019065.033419
CRI,1984,3660476458.8718
CSS,1984,15982827316.947
CUB,1984,24039383608.4235
CUW,1984,
CYM,1984,
CYP,1984,2278248953.14058
CZE,1984,
DEU,1984,725111123634.115
DJI,1984,
DMA,1984,109157070.740741
DNK,1984,59105236853.7937
DOM,1984,11594000000.0
DZA,1984,53698278905.9678
EAP,1984,477903530829.459
EAR,1984,1405634896223.57
EAS,1984,2233156959391.93
ECA,1984,
ECS,1984,3663133706700.06
ECU,1984,16912515183.2783
EGY,1984,33971188991.6147
EMU,1984,2332559281215.53
ERI,1984,
ESP,1984,172102910370.524
EST,1984,
ETH,1984,8096302367.14976
EUU,1984,2603493877486.03
FCS,1984,304638554692.698
FIN,1984,52888800949.7428
FJI,1984,1177997413.63384
FRA,1984,530683779929.445
FRO,1984,
FSM,1984,
GAB,1984,3561451562.23576
GBR,1984,461487097632.349
GEO,1984,
GHA,1984,4412279843.44423
GIB,1984,
GIN,1984,
GMB,1984,177338801.93075
GNB,1984,138478900.628609
GNQ,1984,50320914.4065688
GRC,1984,48020024183.7969
GRD,1984,145533310.740741
GRL,1984,379371608.442925
GTM,1984,9470000100.0
GUM,1984,
GUY,1984,437631605.263158
HIC,1984,9674203914142.31
HKG,1984,33511383985.6741
HND,1984,4915311846.48827
HPC,1984,102275940797.45
HRV,1984,
HTI,1984,1816200000.0
HUN,1984,
IBD,1984,2483068087563.49
IBT,1984,2777935121250.87
IDA,1984,297777135087.714
IDB,1984,144657060881.993
IDN,1984,84853699994.0467
IDX,1984,149595078750.687
IMN,1984,
IND,1984,212158234164.06
INX,1984,
IRL,1984,20109800239.0302
IRN,1984,162276728619.519
IRQ,1984,46938387096.7742
ISL,1984,2864441355.85306
ISR,1984,
ITA,1984,437887689001.543
JAM,1984,2373566957.49214
JOR,1984,4966710013.0039
JPN,1984,1318381627003.76
KAZ,1984,
KEN,1984,6191437070.44184
KGZ,1984,
KHM,1984,
KIR,1984,41246160.596753
KNA,1984,98603703.7037037
KOR,1984,97510235986.0046
KWT,1984,21697297872.3404
LAC,1984,628791407311.519
LAO,1984,1757142805.71429
LBN,1984,
LBR,1984,
LBY,1984,
LCA,1984,251481481.481481
LCN,1984,747410622357.896
LDC,1984,103865110529.237
LIC,1984,84670828306.7053
LIE,1984,502617355.407073
LKA,1984,6043474842.76729
LMC,1984,844967750882.773
LMY,1984,2653522080653.97
LSO,1984,333158476.24212
LTE,1984,1352935244803.78
LTU,1984,
LUX,1984,4594891790.00279
LVA,1984,
MAC,1984,1304353236.9266
MAF,1984,
MAR,1984,14824728528.4604
MCO,1984,1037314956.23209
MDA,1984,
MDG,1984,3905938480.82352
MDV,1984,109503546.099291
MEA,1984,642272421083.416
MEX,1984,184261495828.367
MHL,1984,45144000.0
MIC,1984,2574634599866.42
MKD,1984,
MLI,1984,1232932008.13719
MLT,1984,1101828568.76804
MMR,1984,
MNA,1984,
MNE,1984,
MNG,1984,2098734600.0
MNP,1984,
MOZ,1984,
MRT,1984,1074373735.45291
MUS,1984,1040557089.33864
MWI,1984,1208008985.42522
MYS,1984,33943505717.6993
NAC,1984,4393971258071.62
NAM,1984,1951229617.58386
NCL,1984,796018978.4713
NER,1984,1461243212.42814
NGA,1984,73484359521.0997
NIC,1984,3105517091.41379
NLD,1984,143912664148.352
NOR,1984,62057955032.7758
NPL,1984,2581207387.79709
NRU,1984,
NZL,1984,21665975318.8842
OED,1984,9575823140678.71
OMN,1984,8821366531.55762
OSS,1984,33850144561.8484
PAK,1984,31151825467.4978
PAN,1984,6183387100.0
PER,1984,17599660054.286
PHL,1984,31408492876.691
PLW,1984,
PNG,1984,2552526263.0759
POL,1984,
PRE,1984,211076938737.434
PRI,1984,19162600000.0
PRK,1984,
PRT,1984,25217969049.5755
PRY,1984,4502462807.0602
PSE,1984,
PSS,1984,1978084000.57961
PST,1984,9314263461784.76
PYF,1984,1378991403.37881
QAT,1984,6704395824.17582
ROU,1984,
RUS,1984,
RWA,1984,1587412957.22263
SAS,1984,272757831561.659
SAU,1984,119624918956.209
SDN,1984,9701357142.85714
SEN,1984,3485165160.57534
SGP,1984,19749361097.965
SLB,1984,181361388.081966
SLE,1984,1087471861.98928
SLV,1984,3661683400.0
SMR,1984,
SOM,1984,788307213.438235
SRB,1984,
SSA,1984,260208727432.146
SSD,1984,
SSF,1984,260356852559.914
SST,1984,52165702155.8279
STP,1984,
SUR,1984,864000000.0
SVK,1984,
SVN,1984,
SWE,1984,109201362581.3
SWZ,1984,494475699.857656
SXM,1984,
SYC,1984,151313241.982492
SYR,1984,17503082982.2832
TCA,1984,
TCD,1984,919103735.322921
TEA,1984,476921953236.87
TEC,1984,
TGO,1984,718148959.610872
THA,1984,41797592963.4424
TJK,1984,
TKM,1984,
TLA,1984,697299138222.582
TLS,1984,
TMN,1984,
TON,1984,64248354.5414656
TSA,1984,272757831561.659
TSS,1984,260356852559.914
TTO,1984,7757083333.33333
TUN,1984,8254891864.05767
TUR,1984,59989909457.8379
TUV,1984,
TZA,1984,
UGA,1984,3615647477.05434
UKR,1984,
UMC,1984,1701620236470.44
URY,1984,4850241442.17643
USA,1984,4037613000000.0
UZB,1984,
VCT,1984,135024987.777778
VEN,1984,60010285714.2857
VGB,1984,
VIR,1984,
VNM,1984,
VUT,1984,144482515.368336
WLD,1984,12253331660239.5
WSM,1984,109200934.328518
XKX,1984,
YEM,1984,
ZAF,1984,77344092906.7265
ZMB,1984,2739444444.44444
ZWE,1984,6352125900.0
ABW,1985,
AFE,1985,130296794615.844
AFG,1985,
AFW,1985,116541346400.574
AGO,1985,7558613007.90635
ALB,1985,1897050133.42015
AND,1985,346737964.774951
ARB,1985,421336933130.115
ARE,1985,40603650231.5445
ARG,1985,88416668900.2596
ARM,1985,
ASM,1985,
ATG,1985,240923924.814815
AUS,1985,180235483623.533
AUT,1985,69386774408.0872
AZE,1985,
BDI,1985,1149979285.77347
BEL,1985,86268264148.3796
BEN,1985,1045712703.02696
BFA,1985,1552493068.4254
BGD,1985,22278423076.9231
BGR,1985,17155421052.6316
BHR,1985,3651861702.12766
BHS,1985,2320699900.0
BIH,1985,
BLR,1985,
BLZ,1985,212643742.664706
BMU,1985,1039500032.0
BOL,1985,5377277406.71638
BRA,1985,222942790435.299
BRB,1985,1409536120.91682
BRN,1985,3523612563.06532
BTN,1985,163272314.833796
BWA,1985,1114764007.14811
CAF,1985,864849765.059664
CAN,1985,364756499450.751
CEB,1985,
CHE,1985,111073640470.473
CHI,1985,
CHL,1985,17702885393.5099
CHN,1985,309488028132.653
CIV,1985,6977650069.33578
CMR,1985,8544809794.26305
COD,1985,7195042616.0071
COG,1985,2160872541.4189
COL,1985,34894411351.983
COM,1985,196726077.061972
CPV,1985,137728155.212661
CRI,1985,3919203960.39604
CSS,1985,15814747522.7354
CUB,1985,22920490774.102
CUW,1985,
CYM,1985,
CYP,1985,2430411900.19194
CZE,1985,
DEU,1985,732534887058.198
DJI,1985,340989527.967995
DMA,1985,119491932.962963
DNK,1985,62658568287.3429
DOM,1985,5044592944.80499
DZA,1985,57937868670.1937
EAP,1985,523746677671.532
EAR,1985,1443814418821.55
EAS,1985,2356905429423.03
ECA,1985,
ECS,1985,3790816312333.99
ECU,1985,17149094589.9827
EGY,1985,39053502251.0732
EMU,1985,2396345961356.07
ERI,1985,
ESP,1985,180793463796.477
EST,1985,
ETH,1985,9480840483.09179
EUU,1985,2677762681469.49
FCS,1985,313577976255.393
FIN,1985,55875863392.1719
FJI,1985,1141123439.66713
FRA,1985,553138414367.061
FRO,1985,
FSM,1985,
GAB,1985,3339914759.37275
GBR,1985,489285164271.047
GEO,1985,
GHA,1985,4504342149.43471
GIB,1985,
GIN,1985,
GMB,1985,225724851.691107
GNB,1985,143856253.127248
GNQ,1985,62118564.8495425
GRC,1985,47820851221.3175
GRD,1985,167728455.185185
GRL,1985,412876071.118493
GTM,1985,9721652086.95652
GUM,1985,
GUY,1985,453488372.093023
HIC,1985,10157908243103.8
HKG,1985,35699543050.7778
HND,1985,5278120712.5459
HPC,1985,107395055970.345
HRV,1985,
HTI,1985,2009400000.0
HUN,1985,
IBD,1985,2622470373242.53
IBT,1985,2925441212866.32
IDA,1985,306834857329.106
IDB,1985,145317822842.847
IDN,1985,85289491750.3217
IDX,1985,158459503789.926
IMN,1985,
IND,1985,232511877842.041
INX,1985,
IRL,1985,21273347214.1251
IRN,1985,180183629599.684
IRQ,1985,48425161290.3226
ISL,1985,2984052332.4588
ISR,1985,
ITA,1985,452217492140.757
JAM,1985,2100223149.71396
JOR,1985,4993829194.12063
JPN,1985,1398892744820.69
KAZ,1985,
KEN,1985,6135034338.30431
KGZ,1985,
KHM,1985,
KIR,1985,32125148.4042182
KNA,1985,111007407.407407
KOR,1985,101296177099.377
KWT,1985,21442619680.8511
LAC,1985,650107133009.726
LAO,1985,2366666615.55556
LBN,1985,
LBR,1985,
LBY,1985,
LCA,1985,284444444.444444
LCN,1985,769882176411.363
LDC,1985,115081894448.901
LIC,1985,88519489242.7
LIE,1985,529078995.563876
LKA,1985,5978460972.01767
LMC,1985,900243952106.225
LMY,1985,2798239912352.83
LSO,1985,268626912.549917
LTE,1985,1446277854592.09
LTU,1985,
LUX,1985,4738559684.76119
LVA,1985,
MAC,1985,1362079311.89678
MAF,1985,
MAR,1985,14991283215.7408
MCO,1985,1082851076.49699
MDA,1985,
MDG,1985,3802557894.90614
MDV,1985,127154929.577465
MEA,1985,655414685532.499
MEX,1985,195219789801.479
MHL,1985,43879000.0
MIC,1985,2715798197855.88
MKD,1985,
MLI,1985,1392195933.33971
MLT,1985,1117835285.50512
MMR,1985,
MNA,1985,
MNE,1985,
MNG,1985,2186505475.0
MNP,1985,
MOZ,1985,
MRT,1985,1009723326.31752
MUS,1985,1076121094.38239
MWI,1985,1131347798.26653
MYS,1985,31200161095.4491
NAC,1985,4704774999482.75
NAM,1985,1608219310.31522
NCL,1985,854823821.723177
NER,1985,1440581533.7564
NGA,1985,73745821156.2996
NIC,1985,2683816288.7907
NLD,1985,143845822717.622
NOR,1985,65416879914.3907
NPL,1985,2619913955.51556
NRU,1985,
NZL,1985,24679795396.4194
OED,1985,10085408960310.8
OMN,1985,10005500579.0388
OSS,1985,32168315636.9413
PAK,1985,31144920844.3272
PAN,1985,6541517100.0
PER,1985,16548827018.2872
PHL,1985,30734335448.9905
PLW,1985,
PNG,1985,2423373088.07358
POL,1985,
PRE,1985,218420763394.73
PRI,1985,20289200000.0
PRK,1985,
PRT,1985,27115807742.0873
PRY,1985,3282449235.87261
PSE,1985,
PSS,1985,1873088828.41409
PST,1985,9807882089555.51
PYF,1985,1507230778.89921
QAT,1985,6153296456.04396
ROU,1985,
RUS,1985,
RWA,1985,1715625839.17973
SAS,1985,296598984608.841
SAU,1985,103897892810.979
SDN,1985,12403733333.3333
SEN,1985,3818944603.0069
SGP,1985,19156532745.7691
SLB,1985,165451107.509454
SLE,1985,856890498.625834
SLV,1985,3800368600.0
SMR,1985,
SOM,1985,876404617.656501
SRB,1985,
SSA,1985,246877401161.347
SSD,1985,
SSF,1985,247043965708.745
SST,1985,50246184118.0939
STP,1985,
SUR,1985,873000000.0
SVK,1985,
SVN,1985,
SWE,1985,114123537581.794
SWZ,1985,360075380.266523
SXM,1985,
SYC,1985,168887539.130818
SYR,1985,16403544510.5268
TCA,1985,
TCD,1985,1033069709.99507
TEA,1985,522670941733.564
TEC,1985,
TGO,1985,762359722.701402
THA,1985,38900692712.1496
TJK,1985,
TKM,1985,
TLA,1985,719314861868.753
TLS,1985,
TMN,1985,
TON,1985,60058663.3144773
TSA,1985,296598984608.841
TSS,1985,247043965708.745
TTO,1985,7375918367.34694
TUN,1985,8410185739.96405
TUR,1985,67234948264.5987
TUV,1985,
TZA,1985,
UGA,1985,3519666338.52454
UKR,1985,
UMC,1985,1782370510776.72
URY,1985,4732017873.38369
USA,1985,4338979000000.0
UZB,1985,
VCT,1985,145641705.185185
VEN,1985,61965466666.6667
VGB,1985,
VIR,1985,
VNM,1985,14094687820.7445
VUT,1985,131856420.703184
WLD,1985,12874627755374.4
WSM,1985,95572172.9835657
XKX,1985,
YEM,1985,
ZAF,1985,59082638803.5266
ZMB,1985,2281258064.51613
ZWE,1985,5637259300.0
